Site_A,Site_B,Fst,significant,Region_A,Spawn_A,Species_A,Author_A,Year_A,Lat_A,Lon_A,Taxon_A,Study_A,Region_B,Spawn_B,Species_B,Author_B,Year_B,Lat_B,Lon_B,Taxon_B,Study_B,study,same_region,region_pair,marker_category,marker_resolution,geo_dist_km
ro20Row,ro20Ni,0.05,y,Rowley Shoals,broadcast,Acropora tenuis,Rosser et al,2020,-17.55,118.966,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ningaloo <-> Rowley Shoals,Microsatellite,Medium,828.9009717716996
ro20Mo,ro20Da,0.05,y,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Pilbara Offshore,Microsatellite,Medium,114.99518751611876
ro20Mo,ro20Ni,0.04,y,Pilbara Offshore,broadcast,Acropora tenuis,Rosser et al,2020,-20.49,115.467,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Ningaloo <-> Pilbara Offshore,Microsatellite,Medium,347.02494090411426
ro20Da,ro20Ni,0.09,y,Dampier Archipelago,broadcast,Acropora tenuis,Rosser et al,2020,-20.567,116.567,Acropora,ro20,Ningaloo,broadcast,Acropora tenuis,Rosser et al,2020,-23.172,113.755,Acropora,ro20,ro20,FALSE,Dampier Archipelago <-> Ningaloo,Microsatellite,Medium,410.4396868134862
wh06Ni,wh06Ab,0.36,y,Ningaloo,broadcast,Pocillopora damicornis,Whitaker,2006,-23.82,113.52,Pocillopora,wh06,Abrolhos,brooding,Pocillopora damicornis,Whitaker,2006,-28.7,113.8,Pocillopora,wh06,wh06,FALSE,Abrolhos <-> Ningaloo,Allozyme,Low,543.9570459600046
ev21BB,ev21D,0.007,y,NW nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.638,117.662,Turbinaria,ev21,Dampier Archipelago,broadcast,Turbinaria reniformis,Evans et al,2021,-20.54,116.543,Turbinaria,ev21,ev21,FALSE,Dampier Archipelago <-> NW nearshore,Mixed,High,117.11902521982368
ev21BB,ev21M,0.005,y,NW nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.638,117.662,Turbinaria,ev21,Pilbara Offshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.505,115.522,Turbinaria,ev21,ev21,FALSE,NW nearshore <-> Pilbara Offshore,Mixed,High,223.5224441013622
ev21BB,ev21PI,0.015,y,NW nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.638,117.662,Turbinaria,ev21,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.103,115.779,Turbinaria,ev21,ev21,FALSE,NW nearshore <-> Pilbara nearshore,Mixed,High,202.58431163379947
ev21BB,ev21O,0.01,y,NW nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.638,117.662,Turbinaria,ev21,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.452,115.034,Turbinaria,ev21,ev21,FALSE,NW nearshore <-> Pilbara nearshore,Mixed,High,287.67194147885357
ev21BB,ev21EG,0.024,y,NW nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.638,117.662,Turbinaria,ev21,Exmouth Gulf,broadcast,Turbinaria reniformis,Evans et al,2021,-22.412,114.19,Turbinaria,ev21,ev21,FALSE,Exmouth Gulf <-> NW nearshore,Mixed,High,410.18448822277577
ev21BB,ev21SB,0.057,y,NW nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.638,117.662,Turbinaria,ev21,Shark Bay,broadcast,Turbinaria reniformis,Evans et al,2021,-25.983,113.19,Turbinaria,ev21,ev21,FALSE,NW nearshore <-> Shark Bay,Mixed,High,750.1960369864373
ev21BB,ev21P,0.354,y,NW nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.638,117.662,Turbinaria,ev21,Southwest coast,broadcast,Turbinaria reniformis,Evans et al,2021,-31.693,115,Turbinaria,ev21,ev21,FALSE,NW nearshore <-> Southwest coast,Mixed,High,1258.8977412402935
ev21D,ev21M,0.011,y,Dampier Archipelago,broadcast,Turbinaria reniformis,Evans et al,2021,-20.54,116.543,Turbinaria,ev21,Pilbara Offshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.505,115.522,Turbinaria,ev21,ev21,FALSE,Dampier Archipelago <-> Pilbara Offshore,Mixed,High,106.51500647464489
ev21D,ev21PI,0.009,y,Dampier Archipelago,broadcast,Turbinaria reniformis,Evans et al,2021,-20.54,116.543,Turbinaria,ev21,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.103,115.779,Turbinaria,ev21,ev21,FALSE,Dampier Archipelago <-> Pilbara nearshore,Mixed,High,101.22780577721507
ev21D,ev21O,0.009,y,Dampier Archipelago,broadcast,Turbinaria reniformis,Evans et al,2021,-20.54,116.543,Turbinaria,ev21,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.452,115.034,Turbinaria,ev21,ev21,FALSE,Dampier Archipelago <-> Pilbara nearshore,Mixed,High,186.818390994831
ev21D,ev21EG,0.022,y,Dampier Archipelago,broadcast,Turbinaria reniformis,Evans et al,2021,-20.54,116.543,Turbinaria,ev21,Exmouth Gulf,broadcast,Turbinaria reniformis,Evans et al,2021,-22.412,114.19,Turbinaria,ev21,ev21,FALSE,Dampier Archipelago <-> Exmouth Gulf,Mixed,High,320.6728744802591
ev21D,ev21SB,0.054,y,Dampier Archipelago,broadcast,Turbinaria reniformis,Evans et al,2021,-20.54,116.543,Turbinaria,ev21,Shark Bay,broadcast,Turbinaria reniformis,Evans et al,2021,-25.983,113.19,Turbinaria,ev21,ev21,FALSE,Dampier Archipelago <-> Shark Bay,Mixed,High,696.1149396757079
ev21D,ev21P,0.329,y,Dampier Archipelago,broadcast,Turbinaria reniformis,Evans et al,2021,-20.54,116.543,Turbinaria,ev21,Southwest coast,broadcast,Turbinaria reniformis,Evans et al,2021,-31.693,115,Turbinaria,ev21,ev21,FALSE,Dampier Archipelago <-> Southwest coast,Mixed,High,1251.0371418419843
ev21M,ev21PI,0.014,y,Pilbara Offshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.505,115.522,Turbinaria,ev21,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.103,115.779,Turbinaria,ev21,ev21,FALSE,Pilbara nearshore <-> Pilbara Offshore,Mixed,High,71.74023715795049
ev21M,ev21O,0.009,n,Pilbara Offshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.505,115.522,Turbinaria,ev21,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.452,115.034,Turbinaria,ev21,ev21,FALSE,Pilbara nearshore <-> Pilbara Offshore,Mixed,High,116.98728037804942
ev21M,ev21EG,0.026,y,Pilbara Offshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.505,115.522,Turbinaria,ev21,Exmouth Gulf,broadcast,Turbinaria reniformis,Evans et al,2021,-22.412,114.19,Turbinaria,ev21,ev21,FALSE,Exmouth Gulf <-> Pilbara Offshore,Mixed,High,253.19281067276205
ev21M,ev21SB,0.061,y,Pilbara Offshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.505,115.522,Turbinaria,ev21,Shark Bay,broadcast,Turbinaria reniformis,Evans et al,2021,-25.983,113.19,Turbinaria,ev21,ev21,FALSE,Pilbara Offshore <-> Shark Bay,Mixed,High,654.7458939864688
ev21M,ev21P,0.389,y,Pilbara Offshore,broadcast,Turbinaria reniformis,Evans et al,2021,-20.505,115.522,Turbinaria,ev21,Southwest coast,broadcast,Turbinaria reniformis,Evans et al,2021,-31.693,115,Turbinaria,ev21,ev21,FALSE,Pilbara Offshore <-> Southwest coast,Mixed,High,1246.5292451934258
ev21PI,ev21EG,0.02,y,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.103,115.779,Turbinaria,ev21,Exmouth Gulf,broadcast,Turbinaria reniformis,Evans et al,2021,-22.412,114.19,Turbinaria,ev21,ev21,FALSE,Exmouth Gulf <-> Pilbara nearshore,Mixed,High,219.59335617298717
ev21PI,ev21SB,0.054,y,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.103,115.779,Turbinaria,ev21,Shark Bay,broadcast,Turbinaria reniformis,Evans et al,2021,-25.983,113.19,Turbinaria,ev21,ev21,FALSE,Pilbara nearshore <-> Shark Bay,Mixed,High,604.0287231029469
ev21PI,ev21P,0.334,y,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.103,115.779,Turbinaria,ev21,Southwest coast,broadcast,Turbinaria reniformis,Evans et al,2021,-31.693,115,Turbinaria,ev21,ev21,FALSE,Pilbara nearshore <-> Southwest coast,Mixed,High,1181.4169751332195
ev21O,ev21EG,0.004,n,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.452,115.034,Turbinaria,ev21,Exmouth Gulf,broadcast,Turbinaria reniformis,Evans et al,2021,-22.412,114.19,Turbinaria,ev21,ev21,FALSE,Exmouth Gulf <-> Pilbara nearshore,Mixed,High,137.89863444610617
ev21O,ev21SB,0.038,y,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.452,115.034,Turbinaria,ev21,Shark Bay,broadcast,Turbinaria reniformis,Evans et al,2021,-25.983,113.19,Turbinaria,ev21,ev21,FALSE,Pilbara nearshore <-> Shark Bay,Mixed,High,538.2361410420176
ev21O,ev21P,0.322,y,Pilbara nearshore,broadcast,Turbinaria reniformis,Evans et al,2021,-21.452,115.034,Turbinaria,ev21,Southwest coast,broadcast,Turbinaria reniformis,Evans et al,2021,-31.693,115,Turbinaria,ev21,ev21,FALSE,Pilbara nearshore <-> Southwest coast,Mixed,High,1140.027907374248
ev21EG,ev21SB,0.041,y,Exmouth Gulf,broadcast,Turbinaria reniformis,Evans et al,2021,-22.412,114.19,Turbinaria,ev21,Shark Bay,broadcast,Turbinaria reniformis,Evans et al,2021,-25.983,113.19,Turbinaria,ev21,ev21,FALSE,Exmouth Gulf <-> Shark Bay,Mixed,High,410.2784096458664
ev21EG,ev21P,0.322,y,Exmouth Gulf,broadcast,Turbinaria reniformis,Evans et al,2021,-22.412,114.19,Turbinaria,ev21,Southwest coast,broadcast,Turbinaria reniformis,Evans et al,2021,-31.693,115,Turbinaria,ev21,ev21,FALSE,Exmouth Gulf <-> Southwest coast,Mixed,High,1036.2601883679415
ev21SB,ev21P,0.37,y,Shark Bay,broadcast,Turbinaria reniformis,Evans et al,2021,-25.983,113.19,Turbinaria,ev21,Southwest coast,broadcast,Turbinaria reniformis,Evans et al,2021,-31.693,115,Turbinaria,ev21,ev21,FALSE,Shark Bay <-> Southwest coast,Mixed,High,659.6466727251947
du26NM,du26NB,0.003,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Pilbara Offshore,SNP,High,30.47918623282034
du26NM,du26SB,0.004,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Pilbara Offshore,SNP,High,32.40254561829
du26NM,du26ta,0.014,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.916,113.957,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,54.03573189122128
du26NM,du26ma,0.012,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.944,113.939,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,57.35478932233113
du26NM,du26la,0.016,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.035,113.901,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,66.7488416313353
du26NM,du26pi,0.007,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.174,113.855,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,80.94840276361131
du26NM,du26YC,0.011,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.292,113.808,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,94.02601506606693
du26NM,du26SY,0.014,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.362,113.763,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,102.99351497832122
du26NM,du26PC,0.015,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.696,113.65,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,139.96856418043583
du26NM,du26NR,0.022,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.023,113.781,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,166.11921396689195
du26NM,du26SCB,0.023,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.217,113.765,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,186.85314278910923
du26NM,du26gn,0.028,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.64,114.387,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.765,113.546,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,251.82443255635113
du26SM,du26NB,0,n,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Pilbara Offshore,SNP,High,25.017239212511946
du26SM,du26SB,0,n,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Pilbara Offshore,SNP,High,26.940964141431557
du26SM,du26ta,0.001,n,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.916,113.957,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,48.68077981460833
du26SM,du26ma,0,n,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.944,113.939,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,51.97149462951144
du26SM,du26la,0.004,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.035,113.901,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,61.30286874125445
du26SM,du26pi,0,n,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.174,113.855,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,75.48934390080926
du26SM,du26YC,0,n,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.292,113.808,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,88.58709111350694
du26SM,du26SY,0.001,n,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.362,113.763,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,97.5619687483028
du26SM,du26PC,0.003,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.696,113.65,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,134.62554774378557
du26SM,du26NR,0.01,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.023,113.781,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,161.08793719391227
du26SM,du26SCB,0.007,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.217,113.765,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,181.900003155794
du26SM,du26gn,0.008,y,Pilbara Offshore,broadcast,Acropora tenuis,Duffy et al,2026,-21.675,114.35,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.765,113.546,Acropora,du26,du26,FALSE,Ningaloo <-> Pilbara Offshore,SNP,High,246.8682417744656
du26NB,du26ta,0.003,n,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.916,113.957,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,24.683443459038415
du26NB,du26ma,0.004,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.944,113.939,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,27.649913822978853
du26NB,du26la,0.006,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.035,113.901,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,36.396691812736876
du26NB,du26pi,0.003,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.174,113.855,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,50.50510064526093
du26NB,du26YC,0.001,n,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.292,113.808,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,63.75250565890252
du26NB,du26SY,0.004,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.362,113.763,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,72.77156894048109
du26NB,du26PC,0.006,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.696,113.65,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,110.35262644355636
du26NB,du26NR,0.011,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.023,113.781,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,138.5495930286802
du26NB,du26SCB,0.013,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.217,113.765,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,159.73163158434255
du26NB,du26gn,0.013,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.834,114.179,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.765,113.546,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,224.55742996306674
du26SB,du26ta,0.006,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.916,113.957,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,23.196848194781577
du26SB,du26ma,0.004,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-21.944,113.939,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,26.0533591569027
du26SB,du26la,0.009,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.035,113.901,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,34.57753802161435
du26SB,du26pi,0.004,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.174,113.855,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,48.55647696593042
du26SB,du26YC,0.004,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.292,113.808,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,61.77025636051927
du26SB,du26SY,0.005,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.362,113.763,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,70.78490070045382
du26SB,du26PC,0.01,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-22.696,113.65,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,108.34451004979812
du26SB,du26NR,0.016,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.023,113.781,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,136.5741404996145
du26SB,du26SCB,0.016,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.217,113.765,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,157.76823667167318
du26SB,du26gn,0.017,y,Exmouth Gulf,broadcast,Acropora tenuis,Duffy et al,2026,-21.85,114.17,Acropora,du26,Ningaloo,broadcast,Acropora tenuis,Duffy et al,2026,-23.765,113.546,Acropora,du26,du26,FALSE,Exmouth Gulf <-> Ningaloo,SNP,High,222.5845675656881
